recipe_name,source,url,servings,calories,image_url,diet_labels,health_labels,cautions,cuisine_type,meal_type,dish_type
Banana Fritters with Spiced Glaze,Food Network,https://www.foodnetwork.com/recipes/sandra-lee/banana-fritters-with-spiced-glaze-recipe-2047729,16,4626.745399999999,,[],"[""Vegetarian"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""desserts""]"
Bohemian Dumplings,Foodista,http://www.foodista.com/recipe/W6TGTSTC/bohemian-dumplings,4,1271.012,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/005f7483a104c44dbb433044351420b26fec086f61c314c11a6afeef59964f6f/21106298.jpg,"[""Low-Fat""]","[""Vegetarian"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""chinese""]","[""lunch/dinner""]","[""main course""]"
Mustard-Braised Potatoes with Chicken Thighs,The Kitchn,https://www.thekitchn.com/mustard-potatoes-chicken-22926588,8,1947.385310019077,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0061e78b2586232076bb599330e2dd131c2661e0476e52907c9e9dcf0fa87382/20972023.jpg,"[""Low-Carb""]","[""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites""]","[""american""]","[""lunch/dinner""]","[""main course""]"
Chipotle Jalapeño Poppers,Betty Crocker,https://www.bettycrocker.com/recipes/jalapeno-poppers/5fbadeea-48af-4afe-9b5e-bd0353fa5285,20,4827.663255669743,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0066b0e61d1e67674dd5995163215a71979c9cb22c5de5238d98c0811c0ae1cf/21076565.webp,"[""Low-Carb""]","[""Vegetarian"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""mexican""]","[""lunch/dinner""]","[""main course""]"
Blondie With Dark Roots,Food Network,https://www.foodnetwork.com/recipes/guy-fieri/blondies-with-dark-roots-recipe-1973422,9,3343.489528,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0066b560b184f51321d0b21775e78b393270cc94cdc6b084e8456491d3acc8e6/21094557.jpg,[],"[""Vegetarian"",""Peanut-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""snack""]","[""desserts""]"
Galette des Rois-King Cake,Food Network,https://www.foodnetwork.com/recipes/galette-des-rois-king-cake-recipe-2011659,20,6195.666900593738,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0066d6f63e9b4ace21cfdb6a3579251a750aa31719be9b80e032f0fdfafb21c8/21126475.jpg,"[""Low-Sodium""]","[""Vegetarian"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""french""]","[""lunch/dinner""]","[""desserts""]"
Lidnivikis,Saveur,https://www.saveur.com/lidnivikis-cottage-cheese-pancakes-recipe,6,1846.359116140949,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0066f08c2c4da85b75cff254aee6d11cba8159de37557f17b6f93d89c48c1fca/20964598.jpg,"[""Balanced""]","[""Vegetarian"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""pancake""]"
Smoked Trout & Cream Cheese Flagel,EatingWell,https://www.eatingwell.com/recipe/262734/smoked-trout-cream-cheese-flagel/,1,300.8378841124608,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/00715d474f89a4d96e3413fc5c2103c179c22fcfcfb01aca289425710b2a81d0/21054147.jpeg,[],"[""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""main course""]"
Katie Lee's Souffléd Pumpkin Pancakes,The Daily Meal,http://www.thedailymeal.com/recipes/katie-lees-souffled-pumpkin-pancake-recipe,4,1736.481063541073,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/00733da64375997caf3fd04b998d4f822ba50046d4d9820240afb8153cb90e95/21106928.jpg,"[""Balanced""]","[""Vegetarian"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""breakfast""]","[""pancake""]"
Belgian Endive Wrapped in Ham with Cheese / Lof met Ham en Kaas,food.com,http://www.food.com/recipe/belgian-endive-wrapped-in-ham-with-cheese-lof-met-ham-en-kaas-51903,4,1323.637271155469,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0073d04ad17852c0aa040b9c69fe29b5fea58789cb80ad88ca1b00756ef7e253/21113703.jpg,"[""Low-Carb""]","[""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""central europe"",""italian""]","[""lunch/dinner""]","[""main course""]"
Honey Oat Strawberry Smoothie,ideahacks.com,http://www.ideahacks.com/honey-oat-strawberry-smoothie/,4,551.2344420535625,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0075e651dc70d2c170f3c1ade1f91c0d764399628df5b45002576baaa25b16f2/21106025.jpg,"[""Low-Fat"",""Low-Sodium""]","[""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites""]","[""american""]","[""breakfast""]","[""drinks""]"
Baked Beans,A Nutritionist Eats,http://anutritionisteats.com/baked-beans-a-southern-style-feast/,4,1718.712999999418,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/00767e8ae66cad5dfdf03d940b48fc48a9bac522609f4668859f7dea5bfa814b/21063299.jpg,"[""High-Fiber"",""Low-Fat""]","[""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites"",""FODMAP""]","[""middle eastern""]","[""lunch/dinner""]","[""main course""]"
Garlicky Bourbon Chicken,Delish,https://www.delish.com/cooking/recipe-ideas/recipes/a50323/garlicky-bourbon-chicken-recipe,4,3057.242275,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0076c0a29da8f3199cb92f4f01335af4cab4a27727f0fc78d8e28526a6c5f420/21027934.jpg,[],"[""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites""]","[""american""]","[""lunch/dinner""]","[""main course""]"
Tomato Rhubarb Chutney,thebikinichef.com,http://thebikinichef.com/recipe/tomato-rhubarb-chutney/,4,638.9309666666668,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0078f0603b1e02d699704956b1bb3279061401cdc2b2e7f34807589f2da51ee7/21086327.jpg,"[""Low-Fat"",""Low-Sodium""]","[""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""indian""]","[""lunch/dinner""]","[""condiments and sauces""]"
Millet Loaf,food.com,http://www.food.com/recipe/millet-loaf-4876,10,2237.631999998707,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/007fc188afd1d5fd3f5aafb4623c6d395d5a8f0d751798412416361eb54ccc5f/21093024.jpg,"[""Balanced"",""High-Fiber""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""american""]","[""lunch/dinner""]","[""bread""]"
Smoked Sturgeon recipes,honest-food.net,http://honest-food.net/smoked-sturgeon-recipe/,4,2187.482529,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/007fc4113dd85ffc094f3804a05ac9970e6fc59d9a89704ab2d74da97eee3142/21085100.jpeg,"[""High-Protein"",""Low-Carb""]","[""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Shellfish-Free""]",[],"[""american""]","[""lunch/dinner""]","[""main course""]"
Chicken Souvlaki,thefamilydinnerproject.org,https://thefamilydinnerproject.org/food/chicken-souvlaki,4,4005.463363,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0081a004e7015466f93c892a461186ef190558cedc05ea9f7f1017d366f61359/21128477.jpg,"[""Low-Carb""]","[""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""mediterranean""]","[""lunch/dinner""]","[""main course""]"
Cinnamon Honey Roasted Almonds recipes,lemontreedwelling.com,http://www.lemontreedwelling.com/2016/11/roasted-almonds-two-ways.html,2,4147.54075,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0084c32d353ed3729ac0830f4851199d9946f494d576f31e0c0148b1296257bf/21127960.jpeg,"[""High-Fiber"",""Low-Carb""]","[""Vegetarian"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""nordic""]","[""snack""]","[""main course""]"
